,appMatrName,edName,apptName,status
706,公开募集基金募集申请注册-汇添富标普科技精选行业标准交易型开放式指数证券投资基金（QDII）,机构部,汇添富基金管理股份有限公司,接收材料@20230725-->
707,公开募集基金募集申请注册-华富产业智选混合型证券投资基金,机构部,华富基金管理有限公司,接收材料@20230725-->受理通知@20230801-->行政许可决定书@20230817-->
708,公开募集基金变更注册-富国泰利6个月持有期债券型证券投资基金,机构部,富国基金管理有限公司,接收材料@20230724-->受理通知@20230727-->
709,公开募集基金募集申请注册-宝盈纳斯达克100指数型发起式证券投资基金（QDII）,机构部,宝盈基金管理有限公司,接收材料@20230724-->受理通知@20230727-->
710,公开募集基金募集申请注册-中金新耀一年定期开放债券型发起式证券投资基金,机构部,中金基金管理有限公司,接收材料@20230721-->受理通知@20230727-->
711,公开募集基金募集申请注册-嘉实季季悠享3个月持有期纯债债券型证券投资基金,机构部,嘉实基金管理有限公司,接收材料@20230721-->受理通知@20230727-->
712,公募基金管理公司变更持有百分之五以上股权的股东、持股不足百分之五但对公司治理有重大影响的股东或者实际控制人审批,机构部,浙商基金管理有限公司,接收材料@20230721-->
713,公开募集基金募集申请注册-招商恒生航运主题交易型开放式指数证券投资基金（QDII）,机构部,招商基金管理有限公司,接收材料@20230721-->补正通知@20230727-->
714,公开募集基金募集申请注册-银华钰祥债券型证券投资基金,机构部,银华基金管理股份有限公司,接收材料@20230721-->受理通知@20230727-->
715,公司首次公开发行股票注册,发行部,广东德冠薄膜新材料股份有限公司,接收材料@20230721-->
716,公开募集基金募集申请注册-广发全球数字经济混合型发起式证券投资基金（QDII）,机构部,广发基金管理有限公司,接收材料@20230721-->补正通知@20230727-->接收补正材料@20230830-->受理通知@20230901-->
717,公开募集基金募集申请注册-天弘中证A股交易型开放式指数发起式证券投资基金,机构部,天弘基金管理有限公司,接收材料@20230721-->补正通知@20230727-->
718,公开募集基金募集申请注册-平安惠嘉纯债债券型证券投资基金,机构部,平安基金管理有限公司,接收材料@20230720-->
719,公开募集基金募集申请注册-富国中证红利低波动交易型开放式指数证券投资基金,机构部,富国基金管理有限公司,接收材料@20230720-->受理通知@20230725-->行政许可决定书@20230811-->
720,公开募集基金募集申请注册-天弘中证红利低波动100交易型开放式指数证券投资基金,机构部,天弘基金管理有限公司,接收材料@20230720-->补正通知@20230725-->接收补正材料@20230824-->受理通知@20230825-->
721,上市公司向特定对象发行股票注册,发行部,中孚信息股份有限公司,接收材料@20230720-->
722,公开募集基金募集申请注册-鹏扬季季鑫90天滚动持有期债券型证券投资基金,机构部,鹏扬基金管理有限公司,接收材料@20230720-->受理通知@20230725-->
723,公开募集基金募集申请注册-天弘中证沪港深云计算产业交易型开放式指数证券投资基金发起式联接基金,机构部,天弘基金管理有限公司,接收材料@20230720-->受理通知@20230725-->
724,上市公司向不特定对象发行可转换为股票的公司债券注册,发行部,浙江东南网架股份有限公司,接收材料@20230720-->
725,公开募集基金募集申请注册-广发国证通信交易型开放式指数证券投资基金发起式联接基金,机构部,广发基金管理有限公司,接收材料@20230720-->受理通知@20230725-->行政许可决定书@20230811-->
726,公开募集基金募集申请注册-嘉实中证机器人交易型开放式指数证券投资基金,机构部,嘉实基金管理有限公司,接收材料@20230720-->受理通知@20230725-->行政许可决定书@20230811-->
727,上市公司向特定对象发行股票注册,发行部,山东潍坊润丰化工股份有限公司,接收材料@20230719-->
728,上市公司向不特定对象发行可转换为股票的公司债券注册,发行部,金现代信息产业股份有限公司,接收材料@20230719-->
729,上市公司向不特定对象发行可转换为股票的公司债券注册,发行部,广东红墙新材料股份有限公司,接收材料@20230719-->
730,期货公司变更控股股东、第一大股东或者公司的实际控制人许可,期货部,中钢期货有限公司,接收材料@20230720-->补正通知@20230721-->补正材料交接@NA-->接收补正材料@20230725-->受理通知@20230725-->行政许可决定书@20230816-->
731,合格境外投资者资格许可,机构部,国际货币基金组织投资资金,接收材料@20230719-->受理通知@20230719-->行政许可决定书@20230728-->
732,公司首次公开发行股票注册,发行部,浙江国祥股份有限公司,接收材料@20230718-->
733,公开募集基金募集申请注册-国投瑞银和宜债券型证券投资基金,机构部,国投瑞银基金管理有限公司,接收材料@20230718-->受理通知@20230724-->
734,公开募集基金募集申请注册-银华晶鑫债券型证券投资基金,机构部,银华基金管理股份有限公司,接收材料@20230718-->受理通知@20230724-->
735,上市公司向特定对象发行股票注册,发行部,宁波长鸿高分子科技股份有限公司,接收材料@20230718-->
736,上市公司向特定对象发行股票注册,发行部,湖南宇新能源科技股份有限公司,接收材料@20230718-->
737,公募基金管理人资格核准,机构部,安信证券资产管理有限公司,接收材料@20230718-->补正通知@20230725-->
738,上市公司向不特定对象发行可转换为股票的公司债券注册,发行部,山东凯盛新材料股份有限公司,接收材料@20230717-->
739,公开募集基金募集申请注册-长江长宏混合型发起式证券投资基金,机构部,长江证券（上海）资产管理有限公司,接收材料@20230718-->受理通知@20230724-->
740,公开募集基金募集申请注册-长江长扬混合型发起式证券投资基金,机构部,长江证券（上海）资产管理有限公司,接收材料@20230717-->受理通知@20230724-->行政许可决定书@20230815-->
741,期货公司变更控股股东、第一大股东或者公司的实际控制人许可,期货部,方正中期期货有限公司,接收材料@20230717-->补正通知@20230721-->补正材料交接@NA-->接收补正材料@20230725-->受理通知@20230725-->行政许可决定书@20230816-->
742,公开募集基金募集申请注册-广发上证科创板成长交易型开放式指数证券投资基金,机构部,广发基金管理有限公司,接收材料@20230717-->受理通知@20230720-->行政许可决定书@20230803-->
743,公开募集基金募集申请注册-博时国证能源金属指数型发起式证券投资基金,机构部,博时基金管理有限公司,接收材料@20230717-->补正通知@20230724-->
744,上市公司向特定对象发行股票注册,发行部,中再资源环境股份有限公司,接收材料@20230717-->
745,上市公司向特定对象发行股票注册,发行部,顾地科技股份有限公司,接收材料@20230717-->
746,上市公司向特定对象发行股票注册,发行部,南京云海特种金属股份有限公司,接收材料@20230717-->
747,公开募集基金募集申请注册-民生加银瑞怡3个月定期开放债券型证券投资基金,机构部,民生加银基金管理有限公司,接收材料@20230717-->受理通知@20230724-->
748,上市公司向特定对象发行股票注册,发行部,湖南泰嘉新材料科技股份有限公司,接收材料@20230717-->
749,公开募集基金变更注册-方正富邦金立方一年持有期混合型证券投资基金,机构部,方正证券股份有限公司,接收材料@20230717-->受理通知@20230724-->行政许可决定书@20230816-->
750,公开募集基金募集申请注册-易方达中证生物科技主题交易型开放式指数证券投资基金发起式联接基金,机构部,易方达基金管理有限公司,接收材料@20230807-->受理通知@20230810-->行政许可决定书@20230821-->
751,公开募集基金募集申请注册-南方国证半导体芯片指数发起式证券投资基金,机构部,南方基金管理股份有限公司,接收材料@20230802-->补正通知@20230808-->
752,公开募集基金募集申请注册-易方达汇悦平衡养老目标三年持有期混合型基金中基金（FOF）,机构部,易方达基金管理有限公司,接收材料@20230802-->受理通知@20230808-->
753,股份公司向特定对象发行股票导致证券持有人累计超过200人或股东人数超过200人的非上市公众公司向特定对象发行股票注册,公众公司部,上海康德莱医疗器械股份有限公司,接收材料@20230725-->受理通知@20230801-->一次书面反馈@20230816-->书面回复交接@NA-->接收书面回复@20230927-->
